x-axis,1,2,3,4,F1
second,Volt,Volt,Volt,Volt,Volt
-172.0000E-09,+773.3794213273E-03,+701.3065977953E-03,+725.5276315846E-03,+3.1533290962689E+00,+30.0505181094E-03
-171.2200E-09,+766.3442455232E-03,+703.3166480251E-03,+712.9648176488E-03,+3.1608667846303E+00,+16.0319628649E-03
-170.4400E-09,+774.3844464421E-03,+706.8342359271E-03,+718.4924557805E-03,+3.1483039706945E+00,+17.9655566917E-03
-169.6600E-09,+767.8517831955E-03,+700.3015726805E-03,+711.9597925339E-03,+3.1784547241405E+00,+17.5627246444E-03
-168.8800E-09,+766.3442455232E-03,+697.7890098933E-03,+718.4924557805E-03,+3.1734295985661E+00,+26.9487113455E-03
-168.1000E-09,+766.3442455232E-03,+685.2261959575E-03,+718.4924557805E-03,+3.1834798497148E+00,+39.4767880152E-03
-167.3200E-09,+774.3844464421E-03,+696.2814722210E-03,+705.9296418447E-03,+3.1684044729918E+00,+16.0319628649E-03
-166.5400E-09,+774.3844464421E-03,+708.3417735994E-03,+718.4924557805E-03,+3.1081029661000E+00,+16.0319628649E-03
-165.7600E-09,+777.3995217867E-03,+708.3417735994E-03,+718.4924557805E-03,+3.1709170357790E+00,+16.0319628649E-03
-164.9800E-09,+774.3844464421E-03,+707.3367484845E-03,+716.9849181082E-03,+3.1885049752891E+00,+16.0319628649E-03
-164.2000E-09,+774.3844464421E-03,+700.3015726805E-03,+715.9798929933E-03,+3.1885049752891E+00,+21.8327443454E-03
-163.4200E-09,+771.8718836550E-03,+700.3015726805E-03,+729.5477320440E-03,+3.1759421613533E+00,+35.4887507474E-03
-162.6400E-09,+772.8769087698E-03,+707.3367484845E-03,+718.4924557805E-03,+3.1809672869276E+00,+17.2404590066E-03
-161.8600E-09,+766.3442455232E-03,+700.3015726805E-03,+714.9748678785E-03,+3.1885049752891E+00,+20.7853810225E-03
-161.0800E-09,+766.3442455232E-03,+700.3015726805E-03,+710.4522548616E-03,+3.1483039706945E+00,+16.0319628649E-03
-160.3000E-09,+757.8015320469E-03,+700.3015726805E-03,+722.0100436825E-03,+3.1658919102047E+00,+27.8349418495E-03
-159.5200E-09,+751.2688688003E-03,+708.3417735994E-03,+710.9547674190E-03,+3.1885049752891E+00,+8.6601364001E-03
-158.7400E-09,+766.3442455232E-03,+703.3166480251E-03,+718.4924557805E-03,+3.1608667846303E+00,+21.1882130698E-03
-157.9600E-09,+774.3844464421E-03,+700.3015726805E-03,+718.4924557805E-03,+3.1483039706945E+00,+24.0483206053E-03
-157.1800E-09,+774.3844464421E-03,+700.3015726805E-03,+718.4924557805E-03,+3.1784547241405E+00,+24.0483206053E-03
-156.4000E-09,+771.3693710975E-03,+700.3015726805E-03,+712.9648176488E-03,+3.1885049752891E+00,+18.6100879673E-03
-155.6200E-09,+780.4145971313E-03,+707.8392610420E-03,+710.9547674190E-03,+3.1885049752891E+00,+9.8283493371E-03
