x-axis,1,2,3,4,F1
second,Volt,Volt,Volt,Volt,Volt
-172.0000E-09,+684.9372112192E-03,+627.1985233761E-03,+648.8316482864E-03,+3.1834798497148E+00,+26.0221976368E-03
-171.2200E-09,+682.9271609895E-03,+625.6909857038E-03,+650.3391859587E-03,+3.1206657800358E+00,+29.0837211960E-03
-170.4400E-09,+677.9020354152E-03,+628.2035484910E-03,+639.7864222527E-03,+3.1382537195459E+00,+16.0319628649E-03
-169.6600E-09,+683.9321861044E-03,+628.2035484910E-03,+639.7864222527E-03,+3.1382537195459E+00,+16.0319628649E-03
-168.8800E-09,+682.9271609895E-03,+628.2035484910E-03,+639.7864222527E-03,+3.1483039706945E+00,+16.0319628649E-03
-168.1000E-09,+677.9020354152E-03,+628.2035484910E-03,+639.7864222527E-03,+3.1483039706945E+00,+16.0319628649E-03
-167.3200E-09,+685.9422363341E-03,+628.2035484910E-03,+635.7663217932E-03,+3.1483039706945E+00,+12.1244920065E-03
-166.5400E-09,+677.9020354152E-03,+620.6658601295E-03,+640.2889348101E-03,+3.1483039706945E+00,+24.3705862431E-03
-165.7600E-09,+680.9171107598E-03,+628.2035484910E-03,+650.8416985162E-03,+3.1483039706945E+00,+27.1904105739E-03
-164.9800E-09,+678.9070605300E-03,+628.2035484910E-03,+652.8517487459E-03,+3.1483039706945E+00,+29.4059868338E-03
-164.2000E-09,+685.9422363341E-03,+634.2336991802E-03,+633.7562715635E-03,+3.1181532172486E+00,+4.3901166991E-03
-163.4200E-09,+677.9020354152E-03,+630.7161112782E-03,+645.3140603844E-03,+3.1483039706945E+00,+19.4560352666E-03
-162.6400E-09,+677.9020354152E-03,+629.7110861633E-03,+639.7864222527E-03,+3.1483039706945E+00,+14.7831835184E-03
-161.8600E-09,+685.9422363341E-03,+625.1884731464E-03,+634.7612966783E-03,+3.1483039706945E+00,+14.5012010853E-03
-161.0800E-09,+677.9020354152E-03,+620.1633475721E-03,+647.3241106141E-03,+3.1483039706945E+00,+31.7826959126E-03
-160.3000E-09,+677.9020354152E-03,+620.1633475721E-03,+639.2839096952E-03,+3.1483039706945E+00,+23.6454885580E-03
-159.5200E-09,+676.8970103003E-03,+629.2085736059E-03,+631.7462213337E-03,+3.1432788451202E+00,+7.3307906441E-03
-158.7400E-09,+669.8618344963E-03,+631.2186238356E-03,+631.7462213337E-03,+3.1332285939716E+00,+5.1554975889E-03
-157.9600E-09,+677.9020354152E-03,+628.2035484910E-03,+647.8266231716E-03,+3.1156406544615E+00,+24.0483206053E-03
-157.1800E-09,+677.9020354152E-03,+628.2035484910E-03,+647.8266231716E-03,+3.1483039706945E+00,+24.0483206053E-03
-156.4000E-09,+680.4145982023E-03,+620.1633475721E-03,+642.2989850398E-03,+3.1483039706945E+00,+26.6264457077E-03
-155.6200E-09,+685.9422363341E-03,+627.7010359336E-03,+647.8266231716E-03,+3.1483039706945E+00,+24.9345511093E-03
-154.8400E-09,+681.4196233172E-03,+632.7261615079E-03,+646.8215980567E-03,+3.1081029661000E+00,+18.6906543768E-03
-154.0600E-09,+677.9020354152E-03,+628.2035484910E-03,+655.3643115330E-03,+3.1081029661000E+00,+31.9438287315E-03
-153.2800E-09,+684.4346986618E-03,+628.2035484910E-03,+636.2688343506E-03,+3.1231783428229E+00,+12.5273240537E-03
-152.5000E-09,+678.9070605300E-03,+628.2035484910E-03,+646.3190854993E-03,+3.1081029661000E+00,+23.0412404871E-03
-151.7200E-09,+680.4145982023E-03,+628.2035484910E-03,+644.8115478270E-03,+3.1081029661000E+00,+21.5104787076E-03
-150.9400E-09,+677.9020354152E-03,+626.6960108187E-03,+645.8165729418E-03,+3.1156406544615E+00,+24.0483206053E-03
-150.1600E-09,+683.9321861044E-03,+626.6960108187E-03,+645.8165729418E-03,+3.1156406544615E+00,+24.0483206053E-03
-149.3800E-09,+674.8869600706E-03,+631.2186238356E-03,+644.8115478270E-03,+3.1483039706945E+00,+18.1669727153E-03
-148.6000E-09,+669.8618344963E-03,+621.6708852444E-03,+639.7864222527E-03,+3.1483039706945E+00,+22.8398244635E-03
-147.8200E-09,+673.3794223983E-03,+632.7261615079E-03,+639.7864222527E-03,+3.1483039706945E+00,+11.8827927781E-03
-147.0400E-09,+677.9020354152E-03,+628.7060610484E-03,+631.7462213337E-03,+3.1081029661000E+00,+8.0156051245E-03
-146.2600E-09,+682.4246484321E-03,+631.7211363930E-03,+634.7612966783E-03,+3.1081029661000E+00,+8.0156051245E-03
-145.4800E-09,+685.9422363341E-03,+627.1985233761E-03,+640.7914473675E-03,+3.1407662823331E+00,+18.6503711720E-03
-144.7000E-09,+679.9120856449E-03,+626.1934982613E-03,+641.7964724824E-03,+3.1081029661000E+00,+20.4228321800E-03
-143.9200E-09,+687.9522865638E-03,+628.2035484910E-03,+638.2788845804E-03,+3.1583542218432E+00,+14.8637499278E-03
-143.1400E-09,+686.9472614490E-03,+635.2387242951E-03,+641.7964724824E-03,+3.1181532172486E+00,+11.7216599592E-03
-142.3600E-09,+680.9171107598E-03,+628.2035484910E-03,+642.8014975972E-03,+3.1231783428229E+00,+19.2546192429E-03
-141.5800E-09,+677.9020354152E-03,+628.2035484910E-03,+639.7864222527E-03,+3.1483039706945E+00,+16.2736620932E-03
-140.8000E-09,+677.9020354152E-03,+628.2035484910E-03,+647.8266231716E-03,+3.1483039706945E+00,+24.8137014951E-03
-140.0200E-09,+677.9020354152E-03,+621.1683726870E-03,+654.8617989756E-03,+3.1483039706945E+00,+38.7114071254E-03
-139.2400E-09,+682.9271609895E-03,+628.2035484910E-03,+642.2989850398E-03,+3.1206657800358E+00,+18.8517871957E-03
-138.4600E-09,+677.9020354152E-03,+626.6960108187E-03,+645.8165729418E-03,+3.1156406544615E+00,+24.0483206053E-03
-137.6800E-09,+677.9020354152E-03,+632.7261615079E-03,+639.7864222527E-03,+3.1156406544615E+00,+11.7619431639E-03
-136.9000E-09,+677.9020354152E-03,+625.6909857038E-03,+639.7864222527E-03,+3.1081029661000E+00,+18.6100879673E-03
-136.1200E-09,+677.9020354152E-03,+627.7010359336E-03,+639.7864222527E-03,+3.1432788451202E+00,+16.9181933688E-03
-135.3400E-09,+677.9020354152E-03,+632.7261615079E-03,+631.7462213337E-03,+3.1483039706945E+00,+3.5441693999E-03
-134.5600E-09,+677.3995228577E-03,+628.2035484910E-03,+647.8266231716E-03,+3.1081029661000E+00,+24.0483206053E-03
-133.7800E-09,+678.9070605300E-03,+628.2035484910E-03,+646.3190854993E-03,+3.1483039706945E+00,+23.0009572824E-03
