x-axis,1,2,3,4,F1
second,Volt,Volt,Volt,Volt,Volt
-172.0000E-09,+1.0959924831986E+00,+691.7085237801E-03,+697.0728537999E-03,+3.1483039706945E+00,+8.9824020379E-03
-171.2200E-09,+1.1010176087730E+00,+686.6833982058E-03,+698.5803914722E-03,+3.1483039706945E+00,+16.0319628649E-03
-170.4400E-09,+1.1075502720196E+00,+685.6783730909E-03,+681.4949645195E-03,+3.1483039706945E+00,-752.6160E-09
-169.6600E-09,+1.1070477594622E+00,+679.1457098443E-03,+694.0577784553E-03,+3.1483039706945E+00,+19.3351856524E-03
-168.8800E-09,+1.1120728850365E+00,+675.6281219423E-03,+693.0527533405E-03,+3.1608667846303E+00,+21.1076466603E-03
-168.1000E-09,+1.1045351966750E+00,+675.6281219423E-03,+688.0276277661E-03,+3.1508165334817E+00,+16.0319628649E-03
-167.3200E-09,+1.1040326841176E+00,+675.6281219423E-03,+696.0678286850E-03,+3.1658919102047E+00,+24.0483206053E-03
-166.5400E-09,+1.1115703724790E+00,+691.7085237801E-03,+695.5653161276E-03,+3.1483039706945E+00,+8.0156051245E-03
-165.7600E-09,+1.0990075585432E+00,+679.1457098443E-03,+692.5502407830E-03,+3.1483039706945E+00,+17.6835742586E-03
-164.9800E-09,+1.0944849455264E+00,+675.6281219423E-03,+688.0276277661E-03,+3.1533290962689E+00,+16.0319628649E-03
-164.2000E-09,+1.0879522822797E+00,+675.6281219423E-03,+688.0276277661E-03,+3.1583542218432E+00,+16.0319628649E-03
-163.4200E-09,+1.0899623325095E+00,+675.6281219423E-03,+696.0678286850E-03,+3.1583542218432E+00,+24.0483206053E-03
-162.6400E-09,+1.0889573073946E+00,+669.0954586957E-03,+689.0326528810E-03,+3.1533290962689E+00,+24.0483206053E-03
-161.8600E-09,+1.1040326841176E+00,+683.6683228612E-03,+683.0025021918E-03,+3.1483039706945E+00,+3.2219037621E-03
-161.0800E-09,+1.1040326841176E+00,+683.6683228612E-03,+695.5653161276E-03,+3.1483039706945E+00,+15.7499804318E-03
-160.3000E-09,+1.1120728850365E+00,+683.6683228612E-03,+688.0276277661E-03,+3.1256909056101E+00,+8.0156051245E-03
-159.5200E-09,+1.1120728850365E+00,+675.6281219423E-03,+680.4899394047E-03,+3.1508165334817E+00,+8.6601364001E-03
-158.7400E-09,+1.1120728850365E+00,+675.6281219423E-03,+693.0527533405E-03,+3.1608667846303E+00,+21.1882130698E-03
-157.9600E-09,+1.1040326841176E+00,+677.6381721720E-03,+689.5351654384E-03,+3.1483039706945E+00,+16.0319628649E-03
-157.1800E-09,+1.0975000208709E+00,+677.6381721720E-03,+689.5351654384E-03,+3.1483039706945E+00,+16.0319628649E-03
-156.4000E-09,+1.0959924831986E+00,+675.6281219423E-03,+693.0527533405E-03,+3.1608667846303E+00,+21.4299122981E-03
-155.6200E-09,+1.0959924831986E+00,+683.1658103038E-03,+680.4899394047E-03,+3.1156406544615E+00,+1.8119915967E-03
-154.8400E-09,+1.0914698701818E+00,+672.1105340403E-03,+695.0628035702E-03,+3.1483039706945E+00,+26.7070121172E-03
-154.0600E-09,+1.0954899706412E+00,+683.6683228612E-03,+687.5251152087E-03,+3.1483039706945E+00,+8.0156051245E-03
-153.2800E-09,+1.0879522822797E+00,+671.1055089254E-03,+689.0326528810E-03,+3.1483039706945E+00,+21.5910451170E-03
-152.5000E-09,+1.0879522822797E+00,+677.1356596146E-03,+688.0276277661E-03,+3.1483039706945E+00,+15.0248827467E-03
-151.7200E-09,+1.0929774078541E+00,+678.6431972869E-03,+693.0527533405E-03,+3.1206657800358E+00,+18.9726368098E-03
-150.9400E-09,+1.1055402217899E+00,+669.5979712531E-03,+696.0678286850E-03,+3.1483039706945E+00,+30.0908013141E-03
-150.1600E-09,+1.1120728850365E+00,+682.1607851889E-03,+696.0678286850E-03,+3.1784547241405E+00,+17.5627246444E-03
-149.3800E-09,+1.1145854478236E+00,+681.1557600740E-03,+698.0778789148E-03,+3.1483039706945E+00,+21.1076466603E-03
-148.6000E-09,+1.1125753975939E+00,+675.6281219423E-03,+688.0276277661E-03,+3.1834798497148E+00,+16.0319628649E-03
-147.8200E-09,+1.1080527845770E+00,+675.6281219423E-03,+696.0678286850E-03,+3.1684044729918E+00,+24.0483206053E-03
-147.0400E-09,+1.1040326841176E+00,+675.6281219423E-03,+695.5653161276E-03,+3.1081029661000E+00,+23.6857717628E-03
-146.2600E-09,+1.1040326841176E+00,+675.6281219423E-03,+688.0276277661E-03,+3.1709170357790E+00,+16.0319628649E-03
-145.4800E-09,+1.0879522822797E+00,+669.0954586957E-03,+698.5803914722E-03,+3.1131280916743E+00,+33.3537408969E-03
-144.7000E-09,+1.0879522822797E+00,+675.6281219423E-03,+694.5602910127E-03,+3.1483039706945E+00,+22.6384084399E-03
-143.9200E-09,+1.0799120813608E+00,+678.1406847294E-03,+684.5100398641E-03,+3.1483039706945E+00,+10.2714645891E-03
-143.1400E-09,+1.0799120813608E+00,+683.6683228612E-03,+702.6004919317E-03,+3.1483039706945E+00,+22.7995412588E-03
-142.3600E-09,+1.0879522822797E+00,+683.6683228612E-03,+692.5502407830E-03,+3.1709170357790E+00,+12.7690232821E-03
-141.5800E-09,+1.0879522822797E+00,+699.2462121416E-03,+695.5653161276E-03,+3.1483039706945E+00,+240.9466124E-06
-140.8000E-09,+1.1040326841176E+00,+687.6884233207E-03,+704.1080296040E-03,+3.1684044729918E+00,+20.6242482036E-03
-140.0200E-09,+1.1110678599216E+00,+676.6331470571E-03,+696.0678286850E-03,+3.1106155288871E+00,+23.3635061250E-03
-139.2400E-09,+1.1040326841176E+00,+683.6683228612E-03,+696.0678286850E-03,+3.1483039706945E+00,+16.0319628649E-03
-138.4600E-09,+1.1216206236277E+00,+675.6281219423E-03,+688.0276277661E-03,+3.1558416590560E+00,+16.0319628649E-03
-137.6800E-09,+1.1216206236277E+00,+675.6281219423E-03,+694.0577784553E-03,+3.1558416590560E+00,+22.1550099832E-03
