x-axis,1,2,3,4,F1
second,Volt,Volt,Volt,Volt,Volt
-172.0000E-09,+902.0226360299E-03,+683.2160702907E-03,+692.2487914562E-03,+3.1885049752891E+00,+6.9892315423E-03
-171.2200E-09,+900.0125858001E-03,+690.2512460947E-03,+692.2487914562E-03,+3.1885049752891E+00,-20.0460800E-06
-170.4400E-09,+901.0176109150E-03,+696.2813967839E-03,+672.1482891589E-03,+3.1483039706945E+00,-26.2041291517E-03
-169.6600E-09,+894.9874602258E-03,+696.2813967839E-03,+690.7412537839E-03,+3.1483039706945E+00,-8.0364038204E-03
-168.8800E-09,+903.0276611447E-03,+690.2512460947E-03,+689.7362286691E-03,+3.1357411567587E+00,-2.9607200249E-03
-168.1000E-09,+895.4899727833E-03,+697.2864218988E-03,+684.2085905373E-03,+3.1885049752891E+00,-15.4887966946E-03
-167.3200E-09,+906.5452490468E-03,+690.2512460947E-03,+688.7312035542E-03,+3.1885049752891E+00,-4.1692161667E-03
-166.5400E-09,+911.0678620636E-03,+690.2512460947E-03,+684.7111030947E-03,+3.1885049752891E+00,-7.7141381826E-03
-165.7600E-09,+911.0678620636E-03,+685.2261205204E-03,+692.2487914562E-03,+3.1885049752891E+00,+4.8139384871E-03
-164.9800E-09,+903.0276611447E-03,+690.2512460947E-03,+683.2035654224E-03,+3.1935301008634E+00,-9.3657495763E-03
-164.2000E-09,+903.0276611447E-03,+690.2512460947E-03,+682.1985403076E-03,+3.1985552264378E+00,-10.2519800803E-03
-163.4200E-09,+891.4698723238E-03,+687.7386833075E-03,+692.2487914562E-03,+3.1885049752891E+00,+2.2358133847E-03
-162.6400E-09,+903.0276611447E-03,+688.7437084224E-03,+678.6809524056E-03,+3.1533290962689E+00,-12.3467067260E-03
-161.8600E-09,+907.5502741616E-03,+678.6934572738E-03,+684.2085905373E-03,+3.1709170357790E+00,+3.2026102981E-03
-161.0800E-09,+903.0276611447E-03,+689.2462209798E-03,+676.6709021758E-03,+3.1859924125020E+00,-15.2470974663E-03
-160.3000E-09,+906.5452490468E-03,+685.7286330778E-03,+680.1884900779E-03,+3.1483039706945E+00,-8.0364038204E-03
-159.5200E-09,+895.4899727833E-03,+690.7537586521E-03,+675.6658770610E-03,+3.1483039706945E+00,-17.4223905215E-03
-158.7400E-09,+908.0527867191E-03,+687.7386833075E-03,+673.6558268312E-03,+3.1483039706945E+00,-16.5764432222E-03
-157.9600E-09,+903.0276611447E-03,+690.2512460947E-03,+686.2186407670E-03,+3.1709170357790E+00,-6.4250756313E-03
-157.1800E-09,+903.0276611447E-03,+690.2512460947E-03,+686.2186407670E-03,+3.1382537195459E+00,-6.1833764030E-03
-156.4000E-09,+891.9723848812E-03,+687.2361707501E-03,+687.2236658819E-03,+3.1734295985661E+00,-2.8398704108E-03
-155.6200E-09,+895.4899727833E-03,+689.2462209798E-03,+671.1432640441E-03,+3.1483039706945E+00,-20.4033476712E-03
-154.8400E-09,+903.0276611447E-03,+693.7688339967E-03,+692.2487914562E-03,+3.1282034683973E+00,-3.6052513005E-03
-154.0600E-09,+894.9874602258E-03,+698.2914470136E-03,+692.2487914562E-03,+3.1483039706945E+00,-8.1169702298E-03
-153.2800E-09,+899.5100732427E-03,+698.2914470136E-03,+681.1935151927E-03,+3.1709170357790E+00,-19.5574003719E-03
-152.5000E-09,+901.5201234724E-03,+690.2512460947E-03,+691.2437663414E-03,+3.1809672869276E+00,-1.0271261981E-03
-151.7200E-09,+900.0125858001E-03,+690.2512460947E-03,+689.7362286691E-03,+3.1734295985661E+00,-2.5578879777E-03
-150.9400E-09,+904.5351988170E-03,+682.2110451758E-03,+682.7010528650E-03,+3.1558416590560E+00,-1.9939231115E-03
-150.1600E-09,+898.0025355704E-03,+688.2411958650E-03,+682.7010528650E-03,+3.1885049752891E+00,-8.0364038204E-03
-149.3800E-09,+897.5000230130E-03,+682.2110451758E-03,+681.6960277501E-03,+3.1483039706945E+00,-2.9607200249E-03
-148.6000E-09,+895.4899727833E-03,+682.2110451758E-03,+676.1683896184E-03,+3.1483039706945E+00,-8.0364038204E-03
-147.8200E-09,+903.0276611447E-03,+694.2713465542E-03,+680.6910026353E-03,+3.1684044729918E+00,-16.0527615608E-03
-147.0400E-09,+903.0276611447E-03,+682.2110451758E-03,+684.2085905373E-03,+3.1483039706945E+00,-382.5949225E-06
-146.2600E-09,+898.0025355704E-03,+690.2512460947E-03,+689.2337161116E-03,+3.1709170357790E+00,-3.2024192533E-03
-145.4800E-09,+895.9924853407E-03,+688.7437084224E-03,+699.2839672603E-03,+3.1533290962689E+00,+7.9963116605E-03
-144.7000E-09,+903.0276611447E-03,+687.7386833075E-03,+686.7211533245E-03,+3.2161431659479E+00,-3.6455345053E-03
-143.9200E-09,+908.5552992765E-03,+690.2512460947E-03,+678.6809524056E-03,+3.1583542218432E+00,-13.7969020961E-03
-143.1400E-09,+903.0276611447E-03,+696.7839093413E-03,+684.2085905373E-03,+3.1885049752891E+00,-14.8442654190E-03
