x-axis,1,2,3,4,F1
second,Volt,Volt,Volt,Volt,Volt
-43.400E-06,+1.796733712E+00,+1.076802785E+00,+1.133197233E+00,+646.074232E-03,+52.062989E-03
-43.300E-06,+1.791708587E+00,+1.076802785E+00,+1.131940952E+00,+653.611921E-03,+52.062989E-03
-43.200E-06,+1.808040245E+00,+1.076802785E+00,+1.131940952E+00,+657.380765E-03,+48.620606E-03
-43.100E-06,+1.803015119E+00,+1.076802785E+00,+1.130684670E+00,+646.074232E-03,+49.768067E-03
-43.000E-06,+1.791708587E+00,+1.076802785E+00,+1.125157032E+00,+653.611921E-03,+52.062989E-03
-42.900E-06,+1.803015119E+00,+1.076802785E+00,+1.125157032E+00,+642.305388E-03,+48.059082E-03
-42.800E-06,+1.787939743E+00,+1.076802785E+00,+1.137217334E+00,+653.611921E-03,+56.066895E-03
-42.700E-06,+1.791708587E+00,+1.076802785E+00,+1.129177133E+00,+653.611921E-03,+52.062989E-03
-42.600E-06,+1.799246275E+00,+1.076802785E+00,+1.132443464E+00,+659.893328E-03,+50.329590E-03
-42.500E-06,+1.791708587E+00,+1.076802785E+00,+1.133197233E+00,+671.199860E-03,+53.186035E-03
-42.400E-06,+1.799246275E+00,+1.076802785E+00,+1.133197233E+00,+662.405891E-03,+52.062989E-03
-42.300E-06,+1.810552808E+00,+1.076802785E+00,+1.129177133E+00,+633.511418E-03,+52.038575E-03
-42.200E-06,+1.791708587E+00,+1.076802785E+00,+1.130182158E+00,+642.305388E-03,+56.066895E-03
-42.100E-06,+1.828140747E+00,+1.076802785E+00,+1.125157032E+00,+653.611921E-03,+52.062989E-03
-42.000E-06,+1.796733712E+00,+1.076802785E+00,+1.125659545E+00,+659.893328E-03,+52.062989E-03
-41.900E-06,+1.805527682E+00,+1.076802785E+00,+1.130684670E+00,+673.712423E-03,+52.062989E-03
-41.800E-06,+1.794221150E+00,+1.076802785E+00,+1.123398238E+00,+653.611921E-03,+49.182129E-03
-41.700E-06,+1.803015119E+00,+1.076802785E+00,+1.126664570E+00,+653.611921E-03,+52.062989E-03
-41.600E-06,+1.791708587E+00,+1.076802785E+00,+1.133197233E+00,+653.611921E-03,+56.066895E-03
-41.500E-06,+1.803015119E+00,+1.076802785E+00,+1.131438439E+00,+642.305388E-03,+50.329590E-03
-41.400E-06,+1.791708587E+00,+1.076802785E+00,+1.125659545E+00,+653.611921E-03,+48.620606E-03
-41.300E-06,+1.796733712E+00,+1.076802785E+00,+1.133197233E+00,+639.792825E-03,+53.186035E-03
-41.200E-06,+1.785427180E+00,+1.076802785E+00,+1.125157032E+00,+648.586795E-03,+49.182129E-03
-41.100E-06,+1.791708587E+00,+1.076802785E+00,+1.125659545E+00,+671.199860E-03,+52.062989E-03
-41.000E-06,+1.791708587E+00,+1.076802785E+00,+1.127418339E+00,+646.074232E-03,+54.333496E-03
-40.900E-06,+1.771608084E+00,+1.076802785E+00,+1.125157032E+00,+673.712423E-03,+52.038575E-03
-40.800E-06,+1.791708587E+00,+1.076802785E+00,+1.127418339E+00,+662.405891E-03,+54.333496E-03
-40.700E-06,+1.805527682E+00,+1.076802785E+00,+1.129679645E+00,+668.687297E-03,+52.624512E-03
-40.600E-06,+1.785427180E+00,+1.076802785E+00,+1.133699746E+00,+653.611921E-03,+54.919434E-03
-40.500E-06,+1.791708587E+00,+1.076802785E+00,+1.130182158E+00,+648.586795E-03,+54.919434E-03
-40.400E-06,+1.794221150E+00,+1.076802785E+00,+1.135961052E+00,+668.687297E-03,+59.484864E-03
-40.300E-06,+1.799246275E+00,+1.076802785E+00,+1.135458540E+00,+666.174735E-03,+54.333496E-03
-40.200E-06,+1.791708587E+00,+1.076802785E+00,+1.140986178E+00,+653.611921E-03,+52.062989E-03
-40.100E-06,+1.803015119E+00,+1.076802785E+00,+1.133699746E+00,+646.074232E-03,+54.333496E-03
-40.000E-06,+1.776633210E+00,+1.076802785E+00,+1.128423364E+00,+671.199860E-03,+52.062989E-03
-39.900E-06,+1.791708587E+00,+1.076802785E+00,+1.134202258E+00,+653.611921E-03,+53.186035E-03
-39.800E-06,+1.791708587E+00,+1.076802785E+00,+1.134704771E+00,+668.687297E-03,+52.062989E-03
-39.700E-06,+1.808040245E+00,+1.076802785E+00,+1.130182158E+00,+637.280263E-03,+52.624512E-03
-39.600E-06,+1.803015119E+00,+1.076802785E+00,+1.131438439E+00,+653.611921E-03,+52.062989E-03
-39.500E-06,+1.791708587E+00,+1.076802785E+00,+1.125157032E+00,+654.868202E-03,+52.062989E-03
-39.400E-06,+1.791708587E+00,+1.076802785E+00,+1.129177133E+00,+673.712423E-03,+52.062989E-03
-39.300E-06,+1.791708587E+00,+1.076802785E+00,+1.132443464E+00,+651.099358E-03,+49.182129E-03
-39.200E-06,+1.791708587E+00,+1.076802785E+00,+1.131940952E+00,+648.586795E-03,+52.062989E-03
-39.100E-06,+1.796733712E+00,+1.076802785E+00,+1.131940952E+00,+648.586795E-03,+54.919434E-03
-39.000E-06,+1.787939743E+00,+1.076802785E+00,+1.133197233E+00,+653.611921E-03,+55.480957E-03
