x-axis,1,2,3,4,F1
second,Volt,Volt,Volt,Volt,Volt
-35.000E-06,+867.085481E-03,+1.147085432E+00,+1.150804028E+00,+673.712423E-03,+8.026123E-03
-34.900E-06,+867.085481E-03,+1.151608045E+00,+1.155326641E+00,+671.199860E-03,+11.444092E-03
-34.800E-06,+887.185983E-03,+1.148090457E+00,+1.150804028E+00,+651.099358E-03,+14.862061E-03
-34.700E-06,+873.366888E-03,+1.147085432E+00,+1.158844229E+00,+653.611921E-03,+18.280029E-03
-34.600E-06,+882.160858E-03,+1.147085432E+00,+1.161859304E+00,+673.712423E-03,+8.026123E-03
-34.500E-06,+873.366888E-03,+1.145577894E+00,+1.149296490E+00,+637.280263E-03,+8.026123E-03
-34.400E-06,+879.648295E-03,+1.151608045E+00,+1.150804028E+00,+653.611921E-03,+11.444092E-03
-34.300E-06,+887.185983E-03,+1.146582919E+00,+1.158341716E+00,+653.611921E-03,+23.956299E-03
-34.200E-06,+879.648295E-03,+1.148090457E+00,+1.156331666E+00,+653.611921E-03,+4.547119E-03
-34.100E-06,+887.185983E-03,+1.145577894E+00,+1.151809053E+00,+657.380765E-03,+8.026123E-03
-34.000E-06,+887.185983E-03,+1.143567844E+00,+1.144773877E+00,+668.687297E-03,+13.702393E-03
-33.900E-06,+887.185983E-03,+1.141055281E+00,+1.156331666E+00,+668.687297E-03,+10.284424E-03
-33.800E-06,+867.085481E-03,+1.141055281E+00,+1.137738701E+00,+653.611921E-03,+1.129150E-03
-33.700E-06,+887.185983E-03,+1.142060306E+00,+1.155326641E+00,+662.405891E-03,+12.542725E-03
-33.600E-06,+868.341762E-03,+1.154623120E+00,+1.166381917E+00,+653.611921E-03,+15.960693E-03
-33.500E-06,+887.185983E-03,+1.151608045E+00,+1.158844229E+00,+653.611921E-03,+11.444092E-03
-33.400E-06,+873.366888E-03,+1.153618095E+00,+1.158844229E+00,+673.712423E-03,+6.866455E-03
-33.300E-06,+882.160858E-03,+1.147085432E+00,+1.152814078E+00,+633.511418E-03,+16.021729E-03
-33.200E-06,+902.261360E-03,+1.152613070E+00,+1.156331666E+00,+648.586795E-03,+8.026123E-03
-33.100E-06,+887.185983E-03,+1.147085432E+00,+1.156331666E+00,+639.792825E-03,+8.026123E-03
-33.000E-06,+887.185983E-03,+1.155125633E+00,+1.153819103E+00,+646.074232E-03,+3.448486E-03
-32.900E-06,+887.185983E-03,+1.147085432E+00,+1.158844229E+00,+653.611921E-03,+15.960693E-03
-32.800E-06,+884.673421E-03,+1.150100507E+00,+1.153819103E+00,+646.074232E-03,+4.547119E-03
-32.700E-06,+904.773923E-03,+1.142060306E+00,+1.151809053E+00,+653.611921E-03,+14.862061E-03
-32.600E-06,+882.160858E-03,+1.152613070E+00,+1.150804028E+00,+662.405891E-03,+10.284424E-03
-32.500E-06,+867.085481E-03,+1.149095482E+00,+1.164371867E+00,+653.611921E-03,+13.702393E-03
-32.400E-06,+887.185983E-03,+1.145577894E+00,+1.149296490E+00,+668.687297E-03,+14.862061E-03
-32.300E-06,+867.085481E-03,+1.142060306E+00,+1.155326641E+00,+666.174735E-03,+4.547119E-03
-32.200E-06,+887.185983E-03,+1.147085432E+00,+1.150804028E+00,+673.712423E-03,+8.026123E-03
-32.100E-06,+875.879451E-03,+1.151608045E+00,+1.158844229E+00,+642.305388E-03,+8.026123E-03
-32.000E-06,+924.874425E-03,+1.148090457E+00,+1.144773877E+00,+657.380765E-03,+2.288818E-03
-31.900E-06,+887.185983E-03,+1.152613070E+00,+1.150804028E+00,+659.893328E-03,+13.702393E-03
-31.800E-06,+887.185983E-03,+1.144572869E+00,+1.158844229E+00,+668.687297E-03,+16.021729E-03
-31.700E-06,+887.185983E-03,+1.152613070E+00,+1.157336691E+00,+673.712423E-03,+8.026123E-03
-31.600E-06,+887.185983E-03,+1.151608045E+00,+1.153819103E+00,+646.074232E-03,+8.026123E-03
-31.500E-06,+887.185983E-03,+1.139045231E+00,+1.142763827E+00,+653.611921E-03,+15.960693E-03
-31.400E-06,+890.954828E-03,+1.147085432E+00,+1.158844229E+00,+653.611921E-03,+12.542725E-03
-31.300E-06,+887.185983E-03,+1.140050256E+00,+1.151809053E+00,+639.792825E-03,+16.021729E-03
-31.200E-06,+887.185983E-03,+1.149095482E+00,+1.152814078E+00,+662.405891E-03,+16.021729E-03
-31.100E-06,+879.648295E-03,+1.152613070E+00,+1.158844229E+00,+659.893328E-03,+8.026123E-03
-31.000E-06,+904.773923E-03,+1.156130658E+00,+1.151809053E+00,+671.199860E-03,+8.026123E-03
-30.900E-06,+875.879451E-03,+1.142060306E+00,+1.155326641E+00,+653.611921E-03,+12.542725E-03
-30.800E-06,+907.286486E-03,+1.147085432E+00,+1.150301515E+00,+654.868202E-03,+16.021729E-03
-30.700E-06,+899.748797E-03,+1.147085432E+00,+1.158844229E+00,+653.611921E-03,+8.026123E-03
-30.600E-06,+904.773923E-03,+1.155125633E+00,+1.157336691E+00,+653.611921E-03,+8.026123E-03
-30.500E-06,+867.085481E-03,+1.147085432E+00,+1.156331666E+00,+648.586795E-03,+8.026123E-03
-30.400E-06,+887.185983E-03,+1.150100507E+00,+1.158844229E+00,+659.893328E-03,+8.026123E-03
-30.300E-06,+870.854325E-03,+1.145577894E+00,+1.157336691E+00,+653.611921E-03,+14.862061E-03
-30.200E-06,+887.185983E-03,+1.147085432E+00,+1.158844229E+00,+653.611921E-03,+9.124756E-03
-30.100E-06,+907.286486E-03,+1.154623120E+00,+1.158341716E+00,+653.611921E-03,+7.965088E-03
-30.000E-06,+887.185983E-03,+1.147085432E+00,+1.158844229E+00,+673.712423E-03,+12.542725E-03
-29.900E-06,+884.673421E-03,+1.159648246E+00,+1.158844229E+00,+657.380765E-03,+8.026123E-03
-29.800E-06,+907.286486E-03,+1.139045231E+00,+1.144773877E+00,+653.611921E-03,+8.026123E-03
-29.700E-06,+887.185983E-03,+1.147085432E+00,+1.150804028E+00,+668.687297E-03,+17.120361E-03
-29.600E-06,+904.773923E-03,+1.140050256E+00,+1.150804028E+00,+653.611921E-03,+16.021729E-03
-29.500E-06,+875.879451E-03,+1.153618095E+00,+1.153819103E+00,+673.712423E-03,+8.026123E-03
-29.400E-06,+887.185983E-03,+1.139045231E+00,+1.150301515E+00,+653.611921E-03,+15.960693E-03
-29.300E-06,+879.648295E-03,+1.151608045E+00,+1.153819103E+00,+657.380765E-03,+11.444092E-03
