x-axis,1,2,3,4,F1
second,Volt,Volt,Volt,Volt,Volt
-1.870000E-06,,,,,
-1.867500E-06,,,,,
-1.865000E-06,+1.791708586738E+00,+662.424607901E-03,+666.840448102E-03,+653.611920774E-03,+4.751809751E-03
-1.862500E-06,+1.791708586738E+00,+671.218577656E-03,+665.458538570E-03,+646.074232413E-03,-5.257956023E-03
-1.860000E-06,+1.777889491408E+00,+661.168326507E-03,+671.363061119E-03,+647.330513806E-03,+10.513528587E-03
-1.857500E-06,+1.771608084440E+00,+663.932145573E-03,+654.654518585E-03,+661.149609135E-03,-8.761374044E-03
-1.855000E-06,+1.791708586738E+00,+659.912045114E-03,+663.699744618E-03,+641.049106838E-03,+4.251321463E-03
-1.852500E-06,+1.799246275099E+00,+664.685914409E-03,+664.704769733E-03,+661.149609135E-03,+503.762813E-06
-1.850000E-06,+1.791708586738E+00,+661.293954647E-03,+673.498739488E-03,+667.431016103E-03,+12.515481742E-03
-1.847500E-06,+1.824371902971E+00,+665.690939524E-03,+664.202257176E-03,+641.049106838E-03,-997.702053E-06
-1.845000E-06,+1.811809089035E+00,+656.520085351E-03,+664.202257176E-03,+653.611920774E-03,+8.011087144E-03
-1.842500E-06,+1.804271400673E+00,+671.972346492E-03,+658.925875323E-03,+641.049106838E-03,-12.508932693E-03
-1.840000E-06,+1.785427179770E+00,+664.434658131E-03,+665.709794848E-03,+659.893327742E-03,+1.748880019E-03
-1.837500E-06,+1.811809089035E+00,+658.530135581E-03,+664.830397873E-03,+659.893327742E-03,+6.509622277E-03
-1.835000E-06,+1.804271400673E+00,+661.293954647E-03,+662.192206946E-03,+647.330513806E-03,+1.248391730E-03
-1.832500E-06,+1.791708586738E+00,+661.670839065E-03,+662.192206946E-03,+648.586795200E-03,+992.044070E-06
-1.830000E-06,+1.784170898376E+00,+666.570336500E-03,+660.810297413E-03,+647.330513806E-03,-5.502096652E-03
-1.827500E-06,+1.797989993705E+00,+659.660788835E-03,+665.332910430E-03,+653.611920774E-03,+6.009133989E-03
-1.825000E-06,+1.791708586738E+00,+663.555261155E-03,+660.935925553E-03,+647.330513806E-03,-2.255026291E-03
-1.822500E-06,+1.784170898376E+00,+662.550236040E-03,+668.096729496E-03,+641.049106838E-03,+5.752786329E-03
-1.820000E-06,+1.771608084440E+00,+667.324105336E-03,+660.810297413E-03,+641.049106838E-03,-6.258932600E-03
-1.817500E-06,+1.784170898376E+00,+660.540185811E-03,+666.212307406E-03,+667.431016103E-03,+6.009133989E-03
-1.815000E-06,+1.791708586738E+00,+660.540185811E-03,+660.182156716E-03,+647.330513806E-03,+3.274524E-06
-1.812500E-06,+1.791708586738E+00,+661.922095343E-03,+661.689694389E-03,+641.049106838E-03,+247.415153E-06
-1.810000E-06,+1.777889491408E+00,+663.178376737E-03,+666.212307406E-03,+633.511418477E-03,+3.494485514E-03
-1.807500E-06,+1.797989993705E+00,+662.424607901E-03,+669.855523447E-03,+633.511418477E-03,+7.754739484E-03
-1.805000E-06,+1.791708586738E+00,+663.304004876E-03,+664.202257176E-03,+667.431016103E-03,+1.248391730E-03
-1.802500E-06,+1.784170898376E+00,+665.188426967E-03,+660.182156716E-03,+633.511418477E-03,-4.513327106E-03
-1.800000E-06,+1.777889491408E+00,+662.801492319E-03,+660.182156716E-03,+659.893327742E-03,-2.255026291E-03
-1.797500E-06,+1.797989993705E+00,+664.560286270E-03,+668.222357635E-03,+661.149609135E-03,+4.007180834E-03
-1.795000E-06,+1.811809089035E+00,+663.932145573E-03,+670.860548562E-03,+653.611920774E-03,+7.254251195E-03
-1.792500E-06,+1.791708586738E+00,+662.550236040E-03,+660.559041135E-03,+661.149609135E-03,-1.754538002E-03
-1.790000E-06,+1.791708586738E+00,+667.198477197E-03,+661.438438110E-03,+633.511418477E-03,-5.257956023E-03
-1.787500E-06,+1.797989993705E+00,+670.464808820E-03,+664.202257176E-03,+653.611920774E-03,-5.758444312E-03
-1.785000E-06,+1.784170898376E+00,+664.560286270E-03,+668.976126472E-03,+653.611920774E-03,+4.751809751E-03
-1.782500E-06,+1.791708586738E+00,+662.424607901E-03,+665.458538570E-03,+667.431016103E-03,+3.494485514E-03
-1.780000E-06,+1.771608084440E+00,+663.178376737E-03,+664.202257176E-03,+653.611920774E-03,+1.492532359E-03
-1.777500E-06,+1.791708586738E+00,+662.047723483E-03,+662.820347643E-03,+667.431016103E-03,+1.004251102E-03
-1.775000E-06,+1.784170898376E+00,+668.580386729E-03,+660.935925553E-03,+653.611920774E-03,-7.259909178E-03
-1.772500E-06,+1.796733712312E+00,+663.680889294E-03,+665.458538570E-03,+661.149609135E-03,+2.249368308E-03
-1.770000E-06,+1.791708586738E+00,+654.510035121E-03,+661.312809971E-03,+641.049106838E-03,+7.010110566E-03
-1.767500E-06,+1.791708586738E+00,+656.520085351E-03,+661.438438110E-03,+641.049106838E-03,+5.252298040E-03
-1.765000E-06,+1.791708586738E+00,+664.560286270E-03,+662.820347643E-03,+653.611920774E-03,-1.498190342E-03
-1.762500E-06,+1.804271400673E+00,+663.932145573E-03,+667.468588799E-03,+633.511418477E-03,+4.007180834E-03
-1.760000E-06,+1.777889491408E+00,+665.314055106E-03,+669.729895308E-03,+667.431016103E-03,+4.751809751E-03
