x-axis,1,2,3,4,F1
second,Volt,Volt,Volt,Volt,Volt
-14.0000E-09,+549.2588207126E-03,+505.6281297002E-03,+503.9447396994E-03,+3.1483039706945E+00,-10.0199575154E-03
-13.5000E-09,+548.2537955977E-03,+520.2009938657E-03,+504.9497648142E-03,+3.1483039706945E+00,-23.0717158465E-03
-13.0000E-09,+542.2236449085E-03,+520.7035064232E-03,+511.9849406183E-03,+3.1483039706945E+00,-17.0292351377E-03
-12.5000E-09,+548.7563081551E-03,+528.2411947846E-03,+512.9899657331E-03,+3.1483039706945E+00,-23.0717158465E-03
-12.0000E-09,+540.2135946788E-03,+527.2361696698E-03,+521.0301666521E-03,+3.1432788451202E+00,-14.0482779880E-03
-11.5000E-09,+532.6759063173E-03,+520.2009938657E-03,+528.0653424561E-03,+3.1106155288871E+00,+10.5604613E-06
-11.0000E-09,+525.1382179558E-03,+520.7035064232E-03,+528.0653424561E-03,+3.1483039706945E+00,-996.5196568E-06
-10.5000E-09,+525.1382179558E-03,+529.7487324569E-03,+529.0703675710E-03,+3.1483039706945E+00,-9.0128773973E-03
-10.0000E-09,+525.1382179558E-03,+544.3215966225E-03,+537.1105684899E-03,+3.1432788451202E+00,-15.0553581061E-03
-9.5000E-09,+526.1432430707E-03,+544.3215966225E-03,+544.1457442939E-03,+3.1106155288871E+00,-8.0057972791E-03
-9.0000E-09,+531.6708812024E-03,+545.8291342948E-03,+542.6382066216E-03,+3.1483039706945E+00,-12.0341177517E-03
-8.5000E-09,+518.1030421518E-03,+559.3969733454E-03,+530.0753926858E-03,+3.1508165334817E+00,-37.0902710911E-03
-8.0000E-09,+527.1482681856E-03,+552.3617975414E-03,+544.1457442939E-03,+3.1834798497148E+00,-16.0221550195E-03
-7.5000E-09,+540.7161072362E-03,+552.3617975414E-03,+543.6432317365E-03,+3.1508165334817E+00,-17.0292351377E-03
-7.0000E-09,+534.1834439896E-03,+551.3567724265E-03,+536.1055433750E-03,+3.1885049752891E+00,-23.0717158465E-03
-6.5000E-09,+540.2135946788E-03,+544.3215966225E-03,+537.1105684899E-03,+3.1784547241405E+00,-15.0553581061E-03
-6.0000E-09,+534.1834439896E-03,+544.8241091799E-03,+545.1507694088E-03,+3.1106155288871E+00,-8.0057972791E-03
-5.5000E-09,+540.7161072362E-03,+552.3617975414E-03,+551.6834326554E-03,+3.1483039706945E+00,-9.0128773973E-03
