x-axis,1,2,3,4,F1
second,Volt,Volt,Volt,Volt,Volt
-116.0000E-09,,,,,
-115.5000E-09,+862.1859094128E-03,+684.5854362473E-03,+685.0753836334E-03,+655.8416858315E-03,+5.9831738472E-03
-115.0000E-09,+892.3366628587E-03,+689.1080492642E-03,+685.0753836334E-03,+665.8919369802E-03,+1.9548535347E-03
-114.5000E-09,+892.3366628587E-03,+684.5854362473E-03,+685.0753836334E-03,+696.0426904261E-03,+5.9831738472E-03
-114.0000E-09,+884.7989744972E-03,+692.6256371662E-03,+685.0753836334E-03,+688.5050020646E-03,-2.0124316216E-03
-113.5000E-09,+862.1859094128E-03,+697.1482501831E-03,+687.0854338631E-03,+655.8416858315E-03,-4.0265917778E-03
-113.0000E-09,+892.3366628587E-03,+686.5954864770E-03,+691.1055343226E-03,+665.8919369802E-03,+9.9504590034E-03
-112.5000E-09,+892.3366628587E-03,+674.5351850986E-03,+685.0753836334E-03,+688.5050020646E-03,+15.9929394722E-03
-112.0000E-09,+884.7989744972E-03,+674.5351850986E-03,+685.0753836334E-03,+655.8416858315E-03,+15.9929394722E-03
-111.5000E-09,+862.1859094128E-03,+676.5452353284E-03,+685.0753836334E-03,+655.8416858315E-03,+13.9787793159E-03
-111.0000E-09,+892.3366628587E-03,+681.0678483453E-03,+683.5678459611E-03,+655.8416858315E-03,+7.9973340034E-03
-110.5000E-09,+892.3366628587E-03,+674.5351850986E-03,+679.0452329442E-03,+655.8416858315E-03,+9.9504590034E-03
-110.0000E-09,+892.3366628587E-03,+674.5351850986E-03,+683.5678459611E-03,+655.8416858315E-03,+13.9787793159E-03
-109.5000E-09,+892.3366628587E-03,+674.5351850986E-03,+679.0452329442E-03,+655.8416858315E-03,+9.9504590034E-03
-109.0000E-09,+892.3366628587E-03,+676.5452353284E-03,+683.0653334036E-03,+655.8416858315E-03,+11.9646191597E-03
-108.5000E-09,+892.3366628587E-03,+682.5753860176E-03,+675.5276450422E-03,+655.8416858315E-03,-2.0124316216E-03
-108.0000E-09,+884.7989744972E-03,+684.5854362473E-03,+671.0050320253E-03,+655.8416858315E-03,-7.9938769341E-03
-107.5000E-09,+862.1859094128E-03,+692.6256371662E-03,+679.0452329442E-03,+655.8416858315E-03,-7.9938769341E-03
-107.0000E-09,+884.7989744972E-03,+697.1482501831E-03,+685.0753836334E-03,+665.8919369802E-03,-6.0407519341E-03
-106.5000E-09,+852.1356582642E-03,+690.6155869365E-03,+687.0854338631E-03,+688.5050020646E-03,+1.9548535347E-03
-106.0000E-09,+862.1859094128E-03,+690.6155869365E-03,+691.6080468800E-03,+655.8416858315E-03,+5.9831738472E-03
-105.5000E-09,+884.7989744972E-03,+690.6155869365E-03,+687.0854338631E-03,+648.3039974701E-03,+1.9548535347E-03
-105.0000E-09,+862.1859094128E-03,+690.6155869365E-03,+693.1155845523E-03,+625.6909323856E-03,+7.9973340034E-03
-104.5000E-09,+892.3366628587E-03,+690.6155869365E-03,+693.1155845523E-03,+665.8919369802E-03,+7.9973340034E-03
-104.0000E-09,+902.3869140074E-03,+690.6155869365E-03,+693.1155845523E-03,+678.4547509160E-03,+7.9973340034E-03
-103.5000E-09,+942.5879186019E-03,+689.1080492642E-03,+691.6080468800E-03,+625.6909323856E-03,+7.9973340034E-03
-103.0000E-09,+955.1507325377E-03,+682.5753860176E-03,+687.0854338631E-03,+655.8416858315E-03,+9.9504590034E-03
-102.5000E-09,+892.3366628587E-03,+682.5753860176E-03,+691.6080468800E-03,+655.8416858315E-03,+13.9787793159E-03
-102.0000E-09,+902.3869140074E-03,+681.0678483453E-03,+685.0753836334E-03,+665.8919369802E-03,+9.9504590034E-03
-101.5000E-09,+924.9999790918E-03,+674.5351850986E-03,+687.0854338631E-03,+688.5050020646E-03,+17.9460644722E-03
-101.0000E-09,+902.3869140074E-03,+674.5351850986E-03,+691.6080468800E-03,+655.8416858315E-03,+21.9743847847E-03
-100.5000E-09,+932.5376674533E-03,+676.5452353284E-03,+687.0854338631E-03,+655.8416858315E-03,+15.9929394722E-03
-100.0000E-09,+914.9497279432E-03,+682.5753860176E-03,+691.6080468800E-03,+665.8919369802E-03,+13.9787793159E-03
-99.5000E-09,+862.1859094128E-03,+682.5753860176E-03,+685.0753836334E-03,+688.5050020646E-03,+7.9973340034E-03
-99.0000E-09,+892.3366628587E-03,+682.5753860176E-03,+685.0753836334E-03,+655.8416858315E-03,+7.9973340034E-03
-98.5000E-09,+892.3366628587E-03,+684.5854362473E-03,+687.0854338631E-03,+655.8416858315E-03,+7.9973340034E-03
-98.0000E-09,+892.3366628587E-03,+690.6155869365E-03,+691.6080468800E-03,+655.8416858315E-03,+5.9831738472E-03
-97.5000E-09,+892.3366628587E-03,+690.6155869365E-03,+687.0854338631E-03,+655.8416858315E-03,+1.9548535347E-03
-97.0000E-09,+892.3366628587E-03,+690.6155869365E-03,+691.6080468800E-03,+655.8416858315E-03,+5.9831738472E-03
-96.5000E-09,+884.7989744972E-03,+692.6256371662E-03,+687.0854338631E-03,+655.8416858315E-03,+1.7285347E-06
-96.0000E-09,+862.1859094128E-03,+698.6557878554E-03,+693.1155845523E-03,+665.8919369802E-03,+1.7285347E-06
-95.5000E-09,+892.3366628587E-03,+698.6557878554E-03,+693.1155845523E-03,+688.5050020646E-03,+1.7285347E-06
-95.0000E-09,+892.3366628587E-03,+697.1482501831E-03,+695.1256347820E-03,+655.8416858315E-03,+3.9690136909E-03
-94.5000E-09,+892.3366628587E-03,+692.6256371662E-03,+697.6381975692E-03,+665.8919369802E-03,+9.9504590034E-03
-94.0000E-09,+912.4371651560E-03,+697.1482501831E-03,+685.0753836334E-03,+688.5050020646E-03,-6.0407519341E-03
